,Florida,California,Texas,New York,Virginia,Arizona,Massachusetts,Utah,the District of Columbia,Washington,Colorado,Michigan,Connecticut,New Jersey,Nevada,Pennsylvania,Missouri,Maine,South Carolina,Maryland,North Carolina,Minnesota,Indiana,Georgia,Illinois,New Hampshire,Iowa,Hawaii,Idaho,Tennessee,New Mexico,Mississippi,Ohio,Kansas,Oregon,Montana,Alabama,West Virginia,Vermont,Wisconsin,Rhode Island,North Dakota,Louisiana,Wyoming,Arkansas,Oklahoma,Kentucky,Alaska,Nebraska,Delaware,South Dakota
2021-07-01,300629.52578307706,654612.1570762453,258724.6850897558,395568.59977193637,326839.2587985461,369806.0414603155,511095.09426214994,452784.1093179034,628517.0348523179,514088.9667819671,481928.54633537465,203804.58421942874,308829.0430620232,418364.9169012385,368334.1656306598,227514.59156981646,203222.02954720604,309179.46816675365,236345.53900768363,369074.83436172485,262309.29791239667,293590.86733963777,192055.35876627188,262068.02118994424,219344.53454090006,364476.8776574276,179709.74597561613,702398.9950071657,428789.9514576348,256891.1326236627,244293.6336467023,166153.54712740367,183328.00976838614,181958.3408697947,444999.4793285723,355636.2957269821,194318.79371783152,140498.96640244254,322031.176165186,245728.3711918583,368359.59936294315,234367.7485697789,207040.4637687923,284677.5862830775,178356.45996245474,169819.6054940607,178162.3984101916,326249.28653661435,214183.95723894602,325817.188362202,246165.84390529033
2021-08-01,306389.69720843504,661803.5291055532,261977.09092552026,397655.0860227565,328472.97513883957,378645.5242417143,512767.6573748256,460743.57367519574,627634.9961614264,518941.3602485487,487195.5634640796,204894.13617362964,310237.55747999856,421463.0899017604,375910.1768778826,228377.88949116526,204422.29111695988,313049.4588044933,239485.55475781555,370500.9392688004,265811.8987044666,295713.5919212601,193767.5573490437,265640.65597940277,220469.52820898112,366638.031540299,180864.75557897068,709007.7415827283,435721.0928750674,260933.6534463598,246767.25741470096,168121.01232194444,183947.87176439213,183491.66198928744,449394.6075342323,362556.9977984585,196603.53151587103,140372.23040850865,326731.9386856905,247661.10368429837,370496.7654234813,235770.54272313858,207317.55612937492,286603.8111804218,180642.54268894452,171233.19229380495,179412.80749239385,329691.399962887,215088.7824713817,327851.0951024717,249213.57288443777
2021-09-01,311057.0675119927,666679.9126874304,264354.6772990264,398686.5712426623,328828.0502120995,385993.02342155605,512176.1813657512,466676.1057790295,624559.0202269492,521737.91864310275,490475.14879835537,204706.55229400136,309684.8954774144,423229.97723450436,382082.94714166486,227628.840690688,204678.2678395308,314486.1716839711,241768.59560079535,370602.27491274755,268111.0693553099,296232.7592698505,194537.74127323183,268436.4105499152,220618.34850650618,366058.6709459545,181431.84788727513,713839.8337494005,439974.84646110464,263652.2048327111,248332.04986445405,169508.1602178703,183511.3298791107,184263.64450766446,452601.0252750858,367778.1318489236,198078.83078042252,139238.52633275228,328909.28168724565,248020.4877368122,370828.15016871435,236293.47278374727,207037.58054110815,288289.8897200947,182170.9534481558,172107.54529525703,179798.65420543324,332810.86571229383,214732.65282858888,328177.64336836146,251063.0776617419
2021-10-01,315652.50358126895,671033.2779512419,266821.00377625297,400176.71732152347,329293.7932856313,392520.1208683457,511787.968290028,471538.4485049479,622503.158485398,523731.67107251595,493845.6065035307,204446.83393489695,309102.6357754032,424765.32269961707,387521.3769073935,227031.2734386399,205168.01973650666,314795.280695067,244105.63162088988,370967.4595434196,270290.0374544821,296295.0657651997,195357.04690773293,271704.9205775712,220775.84722911697,364903.4011572813,182015.23165597944,719875.015333776,443299.55897819466,266283.2360095735,249687.33220099346,170998.16964987127,183246.73084175496,184925.9819059968,455481.9532829981,372636.7676664644,199487.79998290542,138895.83189332215,329167.9786968746,247799.5435449228,370909.476567548,236753.6006432772,207318.72404508453,290311.0732257987,183601.18302635883,173480.7012981683,180283.75337188193,334915.08018899715,214407.06923634387,328803.8000659148,252576.79229745487
2021-11-01,320793.29113652144,676773.2821569856,270014.2202430814,402417.00041277317,330619.08346129087,398736.55669615977,512691.90597352345,476270.62101747654,621475.8854353727,526759.0796503682,498396.63445536484,204776.1366236855,309323.6307312857,427135.709815755,393162.61275237217,227137.9251221259,206369.27241427047,316102.2622815024,247035.21767097432,372054.5126983674,273112.19579757436,297078.68872303417,196714.4880174488,275857.5930036898,221459.7086533945,365263.7842155203,182970.59626448163,728351.5902170171,446674.03824916127,269935.66435767733,251468.17890901692,173122.94783754807,183617.42141928562,185968.28624767964,458869.2533346994,377630.65643395606,201423.97290522527,139424.22002169114,330496.03811985074,248202.58426564978,371798.45674331085,237512.48562628892,208434.0999300664,292839.60646595346,185335.75811364374,175249.44778546135,181218.7838272293,336352.0831308071,214835.39626616065,330460.8392572694,254714.57623906608
2021-12-01,326350.1909692403,683849.4075010705,273684.72807512083,405065.08365401655,332965.4583160796,404573.1092662358,514753.83777411963,481480.44373592624,620716.3711247091,531100.2891827979,503916.3991651069,205601.71317955377,310860.5992141778,430120.2971403031,398707.38944206055,228097.37659630156,208175.22589699388,318216.8713417049,250311.58382206655,374023.580804961,276280.1760864171,298480.0777501279,198443.58145764153,280614.51297462307,222855.01855728333,367202.08365727495,184203.00647588036,737377.3868663241,450488.4096351668,274280.84434432065,253772.79726184162,175396.1834482825,184440.54699581894,187332.1975523834,462660.95538314263,383126.5318544016,203545.6591606775,140413.5791839993,332674.1844037983,249258.9566594408,373507.2494677123,238843.50661763898,209906.4018869682,295634.853655257,187386.27893928997,177309.5475358748,182583.24548751162,338005.5531328833,216030.36223625092,333270.10747960245,257702.02581263598
2022-01-01,333326.0255829364,693717.8587658614,278513.79915221606,408184.5098898819,336751.0285440492,410643.98791531863,519850.22885716456,488848.3727542657,621603.9314009943,539019.3445647316,511368.23576462804,207687.36533221544,314461.8691161825,434009.8669151656,405514.2784289725,230420.34061421393,210929.50115106566,322223.0030642664,254426.3628575787,376932.3564951259,280841.0158253407,301125.7554289521,201073.3827718014,286710.25816846953,225305.9440861549,372400.90157321,186052.57446130307,752104.5068812632,455181.8864159374,279667.53703160957,257096.7801215521,177228.6563157929,186441.2328154971,189598.18483562602,467755.90714081255,390147.9984682857,205895.87388086438,142369.25134367065,336759.20744104683,251348.69228395857,377442.65881501214,240877.52185392936,211576.08236781717,298895.18813028187,189690.14323982128,179869.860680903,184656.9210742393,339282.65278442745,218458.26120593748,337422.8781347848,261797.49313324582
2022-02-01,341439.79621378216,706381.2560429327,283914.77201109746,411966.2812302537,341109.365675667,417549.26604368765,527900.57734078,498523.9365339919,625779.6790988381,550154.7561833644,520933.3804188892,210904.39759573215,319609.58838083746,438600.94962854096,413612.904165222,233828.117127354,214452.9774665628,327817.7630020454,259137.38443195386,380530.5576671688,286404.2663721045,304567.70225206047,204505.67462237287,293482.31149767287,228696.57318258286,380354.47618785413,188281.6359585879,771611.9417321122,461234.99100519164,285789.8013213881,261434.83219191607,178140.19865633748,189358.42955826208,192277.69415075937,474354.44964282337,397818.9071216988,208208.63825504217,144551.02951741067,341612.1343563308,254082.62618649844,383425.79584835283,242682.54520927856,213186.8485864153,301959.682343124,191836.468308468,182687.9680114292,187098.21517733633,340283.90654602204,221906.05902850124,342377.78066070896,266331.3652751695
2022-03-01,351016.64935856155,721651.2770769205,290021.9907427029,417013.60010065726,346062.72447979223,426078.6401218401,538731.3624205337,510408.3238264004,633871.1484593904,564186.7256114089,532824.1995878016,214963.84230287638,325787.5171374983,444452.5659077155,423568.23780878005,238092.18344050786,218614.7272126881,335072.0838556762,264487.3238012286,384989.49530494446,293102.8169504797,308876.94115388236,208462.26976103647,300559.52902136697,232774.3627554474,390769.728528528,191001.72849338516,795693.7632290674,468670.5752114763,291957.3448040053,266702.2440768057,178910.85811634784,192904.9108791996,195431.21600526388,482513.96359757404,406988.31346436933,210704.28873785445,147001.69787225922,347308.53858464654,257383.16232285593,391267.4606613419,244535.80198645918,215077.57323806392,305573.4981602828,193796.4951697255,185749.83816875008,189808.96791519364,341647.6780211332,226281.4067902828,348191.90759261843,271442.2268277239
2022-04-01,361087.60090257094,735537.5048669219,295947.3745602908,422177.9541692754,350839.0288787268,435660.5486409224,548851.6652637591,522208.66709344514,641416.9279907189,577579.9234385407,544528.4106786936,218893.51893326695,331594.8541604349,450506.1793280759,433745.6641833272,241957.00022812522,222582.26447797133,342905.5702415476,269943.30866168666,389449.07106602256,299918.82706854114,313244.1573895909,212162.2182900169,306935.2409679348,236587.5303020219,401083.9107654773,193684.56897808972,815251.5988978716,476677.0832023183,297925.70704732736,271780.0153788379,179749.29009986646,196211.5676811247,198369.9044299888,490724.17127910577,416671.6955043573,213418.85079826412,148847.4754453042,353349.5554428645,261331.52286299263,398962.51831645874,246550.2098228458,216861.88719744692,308905.31035226374,195740.9847368887,188379.29900493054,192345.51672675353,343895.1669578429,230556.82256357602,353954.9952162283,276488.26372172916
2022-05-01,370739.51348660793,746004.6938952903,301393.75760241476,426891.5199065258,355233.3027963845,445162.92156351364,557521.1480357358,531848.7917380087,645989.2211013188,587742.5930740313,554055.2459477304,221875.17493694485,336934.17594419833,456641.65055002505,442924.1295391458,244942.69256858472,225801.78724365906,350040.5383438354,275120.0635601392,393605.91982991557,306269.40900251427,317014.78418206377,215021.98384808048,312361.46358524443,239151.79214737657,409704.22606484423,196383.3075862323,830359.5578269315,483170.6346938734,302836.9887264347,275911.63742012094,180715.22017589942,198905.0817036845,201047.94186530425,497672.3843657468,425704.2785841254,215857.1484090803,150256.23794311762,358933.75823882426,265168.05435246223,405772.15882439096,248730.80601618078,218339.08169967573,312169.4867403396,197410.2813272966,190577.78058245595,194531.96051777177,347214.28845854563,234058.5925031451,358917.93267129705,281072.89716163225
2022-06-01,379318.8744352935,751569.9206891054,306147.51387077733,431401.5578691366,358940.4539182268,453109.5028424349,563971.2617304147,537339.9833483947,646242.0960576487,592730.6950490803,559857.7028772001,224142.74901759461,341482.83730321104,461790.04104177776,450131.0972400676,247273.96735283223,228583.60351026664,355681.21850244637,279993.33034886076,396578.87696102966,311919.1954206508,319833.4432042011,217495.4444071476,317095.4989483129,240893.31059817632,416051.4411537367,198784.38600150732,839561.1172379218,487188.1083500865,307323.2316997367,279406.6084993745,182289.81528674034,201381.85009741868,203425.24609532187,502092.45802099473,432763.3408275095,218350.02600828905,151618.87911142618,363905.6062757384,268488.8099849971,411316.13101580413,251034.72370852562,219768.6712193778,315424.953062014,199071.5035193256,192675.96921284343,196787.69582821534,350199.2157348587,236747.67115097182,362701.9486595911,284822.82101396006
2022-07-01,385140.06797194877,751874.066740115,309038.02312247705,434443.5805744636,360786.45597616275,457130.136693423,566959.6562854478,536833.8109324984,642573.8978993004,591072.0086876855,560453.1105316402,224701.2747587328,344359.813524642,464679.69901121175,453679.76217361045,248170.55546584039,230106.41532279598,358108.2355115803,283353.1660371101,397250.4264819433,315467.4329215691,320378.06418693793,218703.1918434659,319930.4420380923,241250.393521828,418893.4353229033,200258.04901873507,843118.9069023634,486470.9111580532,309913.02966388915,281625.15821640514,183668.3311901017,202766.2761052712,205026.94483102366,502058.81261043885,435149.1834129935,219797.63515694413,152240.1281275616,366374.48685819114,269861.55117221025,414073.41511782707,252191.5924096297,220470.2122549607,317796.25584685203,199965.62963953146,194285.38594959103,198352.40608988632,352219.8446228819,238047.19177197208,364070.7720998588,286855.5948806662
2022-08-01,388086.5367067419,747286.0664459293,309945.4287570164,435354.8134786701,360922.74760370626,456250.07066439814,565936.2244363423,531558.69349353,636247.0874521354,584538.3266856838,556688.1598387795,224055.41789056812,345026.635421396,464831.3777043516,453046.68832082656,247961.21934284546,230416.61664085128,357439.40878438717,285107.19042867026,395767.4140317249,316912.5014464599,319109.3016864785,218928.36973777585,321016.8054797888,240782.75414115316,418995.98054726963,200685.80302999113,840929.7251201462,481725.2188878386,310773.5828989897,282408.1290415042,184505.04437567366,203249.5089281821,205756.48556589257,498239.27741287014,433779.33848412294,220624.2839252378,152312.53774803213,366421.49323646707,269679.93360414874,413713.59828960215,252745.0624719411,220284.6071499579,318974.2994611933,200383.40700362125,195258.76029486093,199098.79048401443,353152.38925958175,238152.50169962356,364089.515038497,287267.3002828012
2022-09-01,388463.29827122693,739948.229984877,309276.4799000148,433811.9130325701,359725.834673634,451036.70009591937,561871.8526946235,523862.94435330544,628193.8929159077,575804.6417027112,550671.7581445902,222560.15247847224,344271.10364228196,463243.1241387922,448437.7958184912,247004.38931416618,229595.63419352716,355062.5799570592,285250.9506314742,393162.22644028283,316564.8139217187,316757.91440205247,218278.24112660554,320564.09450616216,239512.97579544046,417609.15502023854,200505.55560747682,835478.2234225419,474222.5316111026,310048.02111270867,281758.70729302097,184264.69512687612,202864.77346449412,205720.72361270967,492404.09837626264,429661.2973383798,220495.4841560775,151804.08482335586,364946.303486371,268797.646588031,411467.0014197719,252380.30234178106,218850.22038928638,318868.44526212756,200193.66481643185,195624.96766100978,198988.39036096112,352711.5578953417,237428.18115748046,362937.2156098766,286477.5295859391
2022-10-01,387981.87520692387,733342.3835412688,308320.00582201575,432012.54282094137,358904.9110767522,444566.1510096009,558406.9335392792,517282.6354855082,622279.9667809518,569211.1647751641,545810.46492873,221552.53095618114,343650.89794206247,462091.709273329,442516.43064956105,246706.6261156661,228884.07526151827,353058.8396358082,285210.4722783603,391485.32841835637,315962.7947418353,315142.9363985139,217799.9256572723,319814.37718358746,238662.75606241464,416864.4757557048,200586.3542243898,830857.6126982722,467134.56998824707,308866.2891052019,281035.81711082836,183425.8118002472,202594.44246762802,205857.5234663414,487889.54779180215,426132.00033177715,220171.8967848774,151604.28505581946,363767.07782181026,268221.5213482997,410023.9226427449,252465.85961177244,217295.67948969104,319203.3381368085,200001.24109850646,196011.6894460188,199063.93733878082,351946.22526191507,237126.71986792146,362426.5302717139,286123.3214044723
2022-11-01,387276.98846409307,728151.1120276224,307311.0802480859,430482.0309204624,358667.4572626059,437547.7677934395,556452.51938,511958.6917159276,617880.320223566,564769.7314954441,542065.4027319459,220810.8622713484,343956.1885891776,461564.21804740955,435904.994506696,246905.0547961461,228476.852007317,352107.17243096424,285105.80002295837,390604.56393301516,315260.1837329676,314135.436421665,217666.49861182817,318891.13806943485,238187.12063805366,417165.92077699,200870.278238614,827822.2709087353,460444.33946172585,307610.46815714403,280557.8938433565,182423.53183012296,202512.60248210374,206247.46333890563,484512.2348872835,423318.19823570683,219629.25300434418,151414.97066630144,363406.4207609112,268210.11481601367,409792.74902452325,252750.4038605627,215874.01884494422,319890.6859437589,199713.60713141877,196606.128495991,199446.97933060347,351044.8428398405,237387.54798747637,362113.2017446901,286084.10806396214
2022-12-01,386433.051545017,723701.261849142,306014.6756853174,428925.0141893061,358791.21641884925,430649.8815651895,555960.3911829711,507704.022893371,614870.961165906,561437.727705576,538885.3265093063,220280.53754554308,344579.4329550938,461846.1640005554,429740.093865948,247112.82359040994,228309.86584108687,352214.2012166238,284871.3706039219,390462.368723617,314353.2323121786,313294.98925501766,217747.32251695858,317762.4031264501,237928.63894623335,417794.98432449735,200976.21133610373,825324.4852111709,454243.34227442625,306382.6621460494,280482.99139765237,181391.98781783765,202405.0843053478,206765.34326555356,481633.05322955153,420848.73181838356,219134.65147914106,151637.79942238991,363236.95579268975,268532.63909004204,409985.91139518906,252807.89725555116,214599.0638345819,320357.10585001303,199333.89573880518,196963.65844475233,199906.55273317915,350432.74505654565,238074.50447926516,362429.82582641864,286185.65925812634
2023-01-01,385088.6754893208,716778.237452122,304304.15352432354,427295.3734164103,358804.29893583845,423758.2915882611,555093.5229016669,503935.71114089416,612006.1010844806,557093.4966549793,535320.1487482237,219886.12358885983,344854.4339577492,463210.7096141773,423658.6659292224,246931.5304620541,227953.47716304613,352639.1258517395,284263.6472100817,390826.9177099646,312960.39284892497,312391.8423056422,217564.52388992175,316431.687179988,237418.21467036413,417802.355071402,200516.82434122416,820757.5482309886,448357.9840783424,305177.3253194836,280340.6336909586,180094.42164451999,201782.48664844432,206962.9487152417,478331.18451735674,417026.2765170213,218712.44687073902,151370.06028931393,364428.49471728323,269908.6270360647,409474.9564836467,251912.94908880288,213737.32355530615,320014.4281425485,198760.51896167998,196769.37184587054,199857.5548297305,349556.26364552806,238245.77704254887,362829.2933031306,285812.8638938767
2023-02-01,383950.292864275,709660.8157763091,302677.53827982914,425941.472354855,359063.9386420919,418369.6838881332,554417.3810976953,501046.12489164714,609968.9354307177,553494.7718976698,532231.9171538206,219891.75417943046,345641.76245161187,464611.12518237974,418678.8887416515,246542.26933348857,227849.6536704254,353632.24160652555,283715.42730099015,391696.49172643136,311953.7793386511,311909.43878194626,217676.3255163075,315560.3358733151,237196.26279108194,418270.01233555673,200049.4504713643,815717.2128309408,443687.4115801298,304849.0498992175,280537.33535285573,178846.8424312705,201422.21922086074,206950.1903775287,475733.29334288416,413322.2771854142,218477.3605264911,151073.94110315354,365478.7173033845,271620.22680277185,409496.46176340844,250636.49701273625,213111.20385167372,319490.7416363189,198505.1386158448,196506.51029039655,199844.33053170439,348874.467263581,238622.7819179555,363591.97601250635,285307.4547401977
2023-03-01,383487.28323685005,704425.2608649681,301591.86961623124,426034.1237657015,359919.5765084078,415184.72966551594,554966.0147493063,498951.5957170341,608216.4143993434,551255.1288855108,529626.1737612194,220477.48370209543,347327.4476443483,467281.54366780934,415015.5938184075,246696.21366855805,228361.5298360627,355366.5041523464,283825.87056608003,393029.50199765567,311918.11061522836,312162.40793221403,218175.3771009115,315670.4856830384,237586.0447659546,419598.52112164436,200168.7232648426,812114.4153782423,440305.85649759223,305523.30993314023,281229.33157002827,177864.24050038285,201681.60727320422,207289.7913798065,474414.3035197919,411323.7110516234,218837.6668152381,150936.5895020302,367675.6394139943,274154.3842637525,410757.31101872236,250077.43572293033,213493.59910374891,319547.4160542123,198977.46624361956,196713.71185791612,200330.90684123876,348490.53697745124,239419.6773907432,364778.3376371146,285718.55074044643
2023-04-01,383931.50612502784,703848.5387200419,301217.2263458579,427501.792216862,361728.0576348418,414093.3569029253,558278.8727800627,497701.89545177156,607012.1467318983,551192.5573921562,528242.0961955449,221597.55265203878,350390.56531486055,470953.040462556,412933.0529773852,247509.31962160257,229842.71309155275,358661.5128384998,284645.9202882958,394759.84032303846,312954.13306863204,313096.3859304399,219561.75536992404,316604.8544914389,238918.9895378086,422514.5641633217,201184.69408299527,813516.2342356656,438596.0291224825,307174.67962438444,282826.73291048134,178221.58826411705,202989.20464857575,208311.50392240423,474750.14955491916,412776.7691842209,219886.27704520492,151435.16308695302,369910.07357369474,276884.56035127136,414056.5482581703,250590.30861180645,213968.71176596358,320457.7684401481,200187.7356258131,197584.3694998397,201573.98982271308,348690.5075746183,241154.4688676699,366273.3204408959,286863.7652311925
2023-05-01,384982.5894621357,706785.9234308276,301540.92683909147,429903.858224789,364301.257983527,414677.8122918347,563546.5548445858,497415.21456539846,606170.0345140557,552456.1829445827,528121.4285400892,223223.98890824046,353812.8845717392,476215.89990942454,412112.29056906916,249036.83481293268,231713.42754005213,362716.5007508609,285972.5887152956,397111.2735676029,314573.5987581678,314430.88458119996,221237.80317266445,318130.60965602327,240759.97580231525,426048.9217115016,202670.5377767854,816523.686338163,438203.5253821327,308973.4021319118,284886.5663121504,179401.42560163248,204866.83012991832,209889.77523821234,476274.7136536841,416344.764722721,221452.75275974823,152718.37193848705,373232.35058394255,279787.6342390986,418301.04443412833,251632.8574321528,214379.58219793474,322131.4911663709,201818.28276724115,198803.24861479923,203282.67271840738,349367.4707293916,243208.39920541868,367993.0296786745,288354.19823540084
2023-06-01,386654.19108457066,711929.8946421637,302380.80921146926,432727.02547771175,367271.1041989573,416424.09594022523,569598.3095214567,498464.0321807217,606592.941909726,554866.6470966834,529546.7804621424,224881.42198033966,357761.34390054265,481314.53156072204,412652.54855611076,250847.91278430447,233581.10180477716,367099.976164279,287681.417153653,399733.7338616141,316492.79876381543,315974.9771314624,223098.78996930274,319842.6374857646,242866.8126978404,430196.4347816308,204196.3050978719,819680.2124214863,439041.4687656371,310992.2143915336,286849.91732039396,180621.1834267193,206970.96521917565,211582.21091557865,478566.4711233256,420420.74901654833,222842.69699451196,154072.70444950016,375974.13940800744,281807.9348484651,422850.415499856,252785.35473725444,213968.63106067327,324116.917169881,203188.27227160987,199951.73247123856,204698.8671250452,350978.9316196285,245303.72036033965,369886.4347156877,289409.9547717082
2023-07-01,388354.1687364306,718864.0107774306,303137.19992341724,435720.62523159414,369923.3408182909,418835.86156977987,575390.5444329657,500113.7942131671,607908.999279786,557748.8192385552,531626.5506593705,226170.35151338612,362289.4182305464,485421.44897041604,414159.2912999985,252610.04107975317,235027.7794464532,370678.43668102357,289082.8949379144,401759.26626317383,318295.88227141695,317275.744168107,224586.0080581062,321561.3048943028,244836.8243887414,434427.06595443544,205347.1356012638,821636.4714941288,440162.2674910456,312622.6589724829,288472.9588461216,181350.5922339488,208883.47736697248,212995.94179947357,480675.51240482816,423749.88201929675,223522.92055991816,155184.87608224494,377810.1075393614,282873.0044626014,427163.4113589294,253279.6433685082,213043.89039135282,325749.8763145183,203918.85898567596,200748.2464424024,205549.98511255393,352437.7684507997,246969.25255809817,371741.66803781694,289748.4697417665
2023-08-01,390038.8288652822,726710.251414205,303724.1679312395,438763.0581122719,372158.92288894503,421453.4738165739,581063.3104486587,501874.6622758618,609387.4624639192,560790.2165479446,533886.6356480499,227332.41325752172,367250.5371384625,488903.9829137724,416656.17191871774,254298.6419682236,236302.31669220596,373931.56706748594,290322.56063910667,403265.2173439339,320068.3615863868,318337.9941946732,225773.767856088,323265.2321723197,246774.28631998328,439006.5274429054,206155.5479832429,823886.1438086107,441812.0657450143,314213.6443666836,290009.3004242456,181595.16619336163,210403.2665994172,214249.54928109926,482416.3612309939,426279.7722865992,223574.01257927273,155828.18402927968,380361.10532705626,284042.77581099595,430963.28960580815,253536.1037071698,211947.38643672853,327351.639603193,203919.6990426857,201164.93902856242,205888.18968576638,353749.3530768626,248198.62793781536,373537.62942173396,289912.03499566065
